"41.0.0.0","41.31.255.255","687865856","689963007","ZA","South Africa"
"41.32.0.0","41.47.255.255","689963008","691011583","EG","Egypt"
"41.48.0.0","41.57.63.255","691011584","691617791","ZA","South Africa"
"41.57.64.0","41.57.79.255","691617792","691621887","ZW","Zimbabwe"
"41.57.80.0","41.57.95.255","691621888","691625983","LR","Liberia"
"41.57.96.0","41.57.111.255","691625984","691630079","KE","Kenya"
"41.57.112.0","41.57.115.255","691630080","691631103","ZA","South Africa"
"41.57.116.0","41.57.119.255","691631104","691632127","GH","Ghana"
"41.57.120.0","41.57.123.255","691632128","691633151","NG","Nigeria"
"41.57.124.0","41.57.127.255","691633152","691634175","ZW","Zimbabwe"
"41.57.128.0","41.57.191.255","691634176","691650559","ZA","South Africa"
"41.57.192.0","41.57.255.255","691650560","691666943","GH","Ghana"
"41.58.0.0","41.58.255.255","691666944","691732479","NG","Nigeria"
"41.59.0.0","41.59.255.255","691732480","691798015","TZ","Tanzania, United Republic of"
"41.60.0.0","41.60.63.255","691798016","691814399","ZM","Zambia"
"41.60.64.0","41.60.64.255","691814400","691814655","ZW","Zimbabwe"
"41.60.65.0","41.60.69.255","691814656","691815935","ZM","Zambia"
"41.60.70.0","41.60.70.255","691815936","691816191","ZW","Zimbabwe"
"41.60.71.0","41.60.71.255","691816192","691816447","ZM","Zambia"
"41.60.72.0","41.60.72.255","691816448","691816703","ZW","Zimbabwe"
"41.60.73.0","41.60.73.255","691816704","691816959","ZM","Zambia"
"41.60.74.0","41.60.74.255","691816960","691817215","ZW","Zimbabwe"
"41.60.75.0","41.60.92.255","691817216","691821823","ZM","Zambia"
"41.60.93.0","41.60.93.255","691821824","691822079","ZW","Zimbabwe"
"41.60.94.0","41.60.100.255","691822080","691823871","ZM","Zambia"
"41.60.101.0","41.60.101.255","691823872","691824127","ZW","Zimbabwe"
"41.60.102.0","41.60.103.255","691824128","691824639","ZM","Zambia"
"41.60.104.0","41.60.105.255","691824640","691825151","ZW","Zimbabwe"
"41.60.106.0","41.60.231.255","691825152","691857407","ZM","Zambia"
"41.60.232.0","41.60.234.255","691857408","691858175","KE","Kenya"
"41.60.235.0","41.60.255.255","691858176","691863551","ZM","Zambia"
"41.61.0.0","41.61.255.255","691863552","691929087","ZA","South Africa"
"41.63.0.0","41.63.63.255","691994624","692011007","ZM","Zambia"
"41.63.64.0","41.63.127.255","692011008","692027391","ZA","South Africa"
"41.63.128.0","41.63.159.255","692027392","692035583","MG","Madagascar"
"41.63.160.0","41.63.191.255","692035584","692043775","AO","Angola"
"41.63.192.0","41.63.255.255","692043776","692060159","NA","Namibia"
"41.64.0.0","41.65.255.255","692060160","692191231","EG","Egypt"
"41.66.0.0","41.66.63.255","692191232","692207615","CI","Cote D'Ivoire"
"41.66.64.0","41.66.191.255","692207616","692240383","ZA","South Africa"
"41.66.192.0","41.66.255.255","692240384","692256767","GH","Ghana"
"41.67.0.0","41.67.63.255","692256768","692273151","SD","Sudan"
"41.67.64.0","41.67.127.255","692273152","692289535","EG","Egypt"
"41.67.128.0","41.67.191.255","692289536","692305919","NG","Nigeria"
"41.67.192.0","41.67.255.255","692305920","692322303","CM","Cameroon"
"41.68.0.0","41.69.255.255","692322304","692453375","EG","Egypt"
"41.70.0.0","41.70.127.255","692453376","692486143","MW","Malawi"
"41.70.128.0","41.70.255.255","692486144","692518911","AO","Angola"
"41.71.0.0","41.71.127.255","692518912","692551679","ZA","South Africa"
"41.71.128.0","41.71.255.255","692551680","692584447","NG","Nigeria"
"41.72.0.0","41.72.63.255","692584448","692600831","AO","Angola"
"41.72.64.0","41.72.92.255","692600832","692608255","EG","Egypt"
"41.72.93.0","41.72.94.255","692608256","692608767","AO","Angola"
"41.72.95.0","41.72.95.255","692608768","692609023","EG","Egypt"
"41.72.96.0","41.72.127.255","692609024","692617215","ZM","Zambia"
"41.72.128.0","41.72.159.255","692617216","692625407","ZA","South Africa"
"41.72.160.0","41.72.164.255","692625408","692626687","KE","Kenya"
"41.72.165.0","41.72.165.255","692626688","692626943","AO","Angola"
"41.72.166.0","41.72.191.255","692626944","692633599","KE","Kenya"
"41.72.192.0","41.72.223.255","692633600","692641791","MU","Mauritius"
"41.72.224.0","41.72.255.255","692641792","692649983","GA","Gabon"
"41.73.0.0","41.73.31.255","692649984","692658175","NG","Nigeria"
"41.73.32.0","41.73.63.255","692658176","692666367","ZA","South Africa"
"41.73.64.0","41.73.95.255","692666368","692674559","TZ","Tanzania, United Republic of"
"41.73.96.0","41.73.127.255","692674560","692682751","ML","Mali"
"41.73.128.0","41.73.159.255","692682752","692690943","NG","Nigeria"
"41.73.160.0","41.73.223.255","692690944","692707327","TZ","Tanzania, United Republic of"
"41.73.224.0","41.73.255.255","692707328","692715519","NG","Nigeria"
"41.74.0.0","41.74.15.255","692715520","692719615","BJ","Benin"
"41.74.16.0","41.74.31.255","692719616","692723711","MG","Madagascar"
"41.74.32.0","41.74.47.255","692723712","692727807","TD","Chad"
"41.74.48.0","41.74.63.255","692727808","692731903","BW","Botswana"
"41.74.64.0","41.74.79.255","692731904","692735999","LY","Libya"
"41.74.80.0","41.74.95.255","692736000","692740095","GH","Ghana"
"41.74.96.0","41.74.111.255","692740096","692744191","ZA","South Africa"
"41.74.112.0","41.74.127.255","692744192","692748287","TZ","Tanzania, United Republic of"
"41.74.128.0","41.74.143.255","692748288","692752383","CV","Cape Verde"
"41.74.144.0","41.74.159.255","692752384","692756479","ZA","South Africa"
"41.74.160.0","41.74.175.255","692756480","692760575","RW","Rwanda"
"41.74.176.0","41.74.207.255","692760576","692768767","ZA","South Africa"
"41.74.208.0","41.74.223.255","692768768","692772863","MG","Madagascar"
"41.74.224.0","41.74.239.255","692772864","692776959","ZA","South Africa"
"41.74.240.0","41.74.255.255","692776960","692781055","AO","Angola"
"41.75.0.0","41.75.15.255","692781056","692785151","BW","Botswana"
"41.75.16.0","41.75.31.255","692785152","692789247","NG","Nigeria"
"41.75.32.0","41.75.47.255","692789248","692793343","KE","Kenya"
"41.75.48.0","41.75.63.255","692793344","692797439","GH","Ghana"
"41.75.64.0","41.75.79.255","692797440","692801535","CG","Congo"
"41.75.80.0","41.75.95.255","692801536","692805631","NG","Nigeria"
"41.75.96.0","41.75.111.255","692805632","692809727","ZA","South Africa"
"41.75.112.0","41.75.127.255","692809728","692813823","MW","Malawi"
"41.75.128.0","41.75.143.255","692813824","692817919","ZA","South Africa"
"41.75.144.0","41.75.159.255","692817920","692822015","KE","Kenya"
"41.75.160.0","41.75.175.255","692822016","692826111","UG","Uganda"
"41.75.176.0","41.75.191.255","692826112","692830207","KE","Kenya"
"41.75.192.0","41.75.207.255","692830208","692834303","NG","Nigeria"
"41.75.208.0","41.75.223.255","692834304","692838399","TZ","Tanzania, United Republic of"
"41.75.224.0","41.75.239.255","692838400","692842495","ZA","South Africa"
"41.75.240.0","41.75.255.255","692842496","692846591","ZM","Zambia"
"41.76.0.0","41.76.7.255","692846592","692848639","MZ","Mozambique"
"41.76.8.0","41.76.15.255","692848640","692850687","GM","Gambia"
"41.76.16.0","41.76.23.255","692850688","692852735","LS","Lesotho"
"41.76.24.0","41.76.31.255","692852736","692854783","GH","Ghana"
"41.76.32.0","41.76.39.255","692854784","692856831","ZA","South Africa"
"41.76.40.0","41.76.47.255","692856832","692858879","MU","Mauritius"
"41.76.48.0","41.76.55.255","692858880","692860927","MW","Malawi"
"41.76.56.0","41.76.63.255","692860928","692862975","ZA","South Africa"
"41.76.64.0","41.76.87.255","692862976","692869119","NG","Nigeria"
"41.76.88.0","41.76.95.255","692869120","692871167","TZ","Tanzania, United Republic of"
"41.76.96.0","41.76.119.255","692871168","692877311","ZA","South Africa"
"41.76.120.0","41.76.127.255","692877312","692879359","GA","Gabon"
"41.76.128.0","41.76.135.255","692879360","692881407","ZA","South Africa"
"41.76.136.0","41.76.143.255","692881408","692883455","CG","Congo"
"41.76.144.0","41.76.151.255","692883456","692885503","MZ","Mozambique"
"41.76.152.0","41.76.159.255","692885504","692887551","NG","Nigeria"
"41.76.160.0","41.76.167.255","692887552","692889599","UG","Uganda"
"41.76.168.0","41.76.175.255","692889600","692891647","KE","Kenya"
"41.76.176.0","41.76.183.255","692891648","692893695","ZA","South Africa"
"41.76.184.0","41.76.191.255","692893696","692895743","KE","Kenya"
"41.76.192.0","41.76.199.255","692895744","692897791","NG","Nigeria"
"41.76.200.0","41.76.231.255","692897792","692905983","ZA","South Africa"
"41.76.240.0","41.76.247.255","692908032","692910079","BW","Botswana"
"41.76.248.0","41.76.255.255","692910080","692912127","NG","Nigeria"
"41.77.0.0","41.77.7.255","692912128","692914175","ZM","Zambia"
"41.77.8.0","41.77.15.255","692914176","692916223","MW","Malawi"
"41.77.16.0","41.77.23.255","692916224","692918271","MG","Madagascar"
"41.77.24.0","41.77.31.255","692918272","692920319","ZA","South Africa"
"41.77.32.0","41.77.39.255","692920320","692922367","MZ","Mozambique"
"41.77.40.0","41.77.47.255","692922368","692924415","NG","Nigeria"
"41.77.48.0","41.77.63.255","692924416","692928511","ZA","South Africa"
"41.77.64.0","41.77.71.255","692928512","692930559","GH","Ghana"
"41.77.72.0","41.77.79.255","692930560","692932607","UG","Uganda"
"41.77.80.0","41.77.87.255","692932608","692934655","CM","Cameroon"
"41.77.88.0","41.77.95.255","692934656","692936703","BW","Botswana"
"41.77.96.0","41.77.111.255","692936704","692940799","ZA","South Africa"
"41.77.112.0","41.77.113.255","692940800","692941311","MA","Morocco"
"41.77.114.0","41.77.114.255","692941312","692941567","CA","Canada"
"41.77.115.0","41.77.119.255","692941568","692942847","MA","Morocco"
"41.77.120.0","41.77.127.255","692942848","692944895","GA","Gabon"
"41.77.128.0","41.77.135.255","692944896","692946943","MZ","Mozambique"
"41.77.136.0","41.77.143.255","692946944","692948991","EG","Egypt"
"41.77.144.0","41.77.151.255","692948992","692951039","ZM","Zambia"
"41.77.152.0","41.77.159.255","692951040","692953087","ZA","South Africa"
"41.77.160.0","41.77.167.255","692953088","692955135","RW","Rwanda"
"41.77.168.0","41.77.175.255","692955136","692957183","NG","Nigeria"
"41.77.176.0","41.77.183.255","692957184","692959231","DZ","Algeria"
"41.77.184.0","41.77.191.255","692959232","692961279","GN","Guinea"
"41.77.192.0","41.77.199.255","692961280","692963327","TZ","Tanzania, United Republic of"
"41.77.200.0","41.77.207.255","692963328","692965375","ZA","South Africa"
"41.77.208.0","41.77.215.255","692965376","692967423","CM","Cameroon"
"41.77.216.0","41.77.219.255","692967424","692968447","KE","Kenya"
"41.77.220.0","41.77.223.255","692968448","692969471","CD","Congo, The Democratic Republic of the"
"41.77.224.0","41.77.231.255","692969472","692971519","TZ","Tanzania, United Republic of"
"41.77.232.0","41.77.239.255","692971520","692973567","SZ","Swaziland"
"41.77.240.0","41.77.247.255","692973568","692975615","MZ","Mozambique"
"41.77.248.0","41.77.255.255","692975616","692977663","EG","Egypt"
"41.78.0.0","41.78.3.255","692977664","692978687","TZ","Tanzania, United Republic of"
"41.78.4.0","41.78.7.255","692978688","692979711","ZA","South Africa"
"41.78.8.0","41.78.15.255","692979712","692981759","NG","Nigeria"
"41.78.16.0","41.78.19.255","692981760","692982783","AO","Angola"
"41.78.20.0","41.78.23.255","692982784","692983807","EG","Egypt"
"41.78.24.0","41.78.27.255","692983808","692984831","KE","Kenya"
"41.78.28.0","41.78.39.255","692984832","692987903","ZA","South Africa"
"41.78.40.0","41.78.43.255","692987904","692988927","GH","Ghana"
"41.78.44.0","41.78.47.255","692988928","692989951","ZW","Zimbabwe"
"41.78.48.0","41.78.55.255","692989952","692991999","BF","Burkina Faso"
