"189.0.0.0","189.127.255.255","3170893824","3179282431","BR","Brazil"
"189.128.0.0","189.201.195.255","3179282432","3184116735","MX","Mexico"
"189.201.196.0","189.201.223.255","3184116736","3184123903","BR","Brazil"
"189.201.224.0","189.201.231.255","3184123904","3184125951","MX","Mexico"
"189.201.232.0","189.201.239.255","3184125952","3184127999","BR","Brazil"
"189.201.240.0","189.255.255.255","3184128000","3187671039","MX","Mexico"
