"99.192.0.0","99.192.127.255","1673527296","1673560063","CA","Canada"
"99.192.128.0","99.198.255.255","1673560064","1673986047","US","United States"
"99.199.0.0","99.199.255.255","1673986048","1674051583","CA","Canada"
"99.200.0.0","99.207.255.255","1674051584","1674575871","US","United States"
"99.208.0.0","99.255.255.255","1674575872","1677721599","CA","Canada"
