"213.0.0.0","213.0.255.255","3573547008","3573612543","ES","Spain"
"213.1.0.0","213.2.255.255","3573612544","3573743615","GB","United Kingdom"
"213.3.0.0","213.3.255.255","3573743616","3573809151","CH","Switzerland"
"213.4.0.0","213.4.255.255","3573809152","3573874687","ES","Spain"
"213.5.0.0","213.5.15.255","3573874688","3573878783","PL","Poland"
"213.5.16.0","213.5.19.255","3573878784","3573879807","RU","Russian Federation"
"213.5.20.0","213.5.23.255","3573879808","3573880831","MD","Moldova, Republic of"
"213.5.24.0","213.5.31.255","3573880832","3573882879","RU","Russian Federation"
"213.5.32.0","213.5.39.255","3573882880","3573884927","DK","Denmark"
"213.5.40.0","213.5.47.255","3573884928","3573886975","PL","Poland"
"213.5.48.0","213.5.55.255","3573886976","3573889023","RU","Russian Federation"
"213.5.56.0","213.5.63.255","3573889024","3573891071","HR","Croatia"
"213.5.64.0","213.5.71.255","3573891072","3573893119","NL","Netherlands"
"213.5.72.0","213.5.87.255","3573893120","3573897215","RU","Russian Federation"
"213.5.88.0","213.5.95.255","3573897216","3573899263","GB","United Kingdom"
"213.5.96.0","213.5.111.255","3573899264","3573903359","RU","Russian Federation"
"213.5.112.0","213.5.119.255","3573903360","3573905407","SI","Slovenia"
"213.5.120.0","213.5.135.255","3573905408","3573909503","RU","Russian Federation"
"213.5.136.0","213.5.151.255","3573909504","3573913599","PL","Poland"
"213.5.152.0","213.5.159.255","3573913600","3573915647","CH","Switzerland"
"213.5.160.0","213.5.167.255","3573915648","3573917695","RU","Russian Federation"
"213.5.168.0","213.5.175.255","3573917696","3573919743","SA","Saudi Arabia"
"213.5.176.0","213.5.183.255","3573919744","3573921791","GB","United Kingdom"
"213.5.184.0","213.5.191.255","3573921792","3573923839","RU","Russian Federation"
"213.5.192.0","213.5.199.255","3573923840","3573925887","UA","Ukraine"
"213.5.200.0","213.5.215.255","3573925888","3573929983","PL","Poland"
"213.5.216.0","213.5.231.255","3573929984","3573934079","RU","Russian Federation"
"213.5.240.0","213.5.247.255","3573936128","3573938175","RU","Russian Federation"
