"122.0.0.0","122.0.7.255","2046820352","2046822399","TH","Thailand"
"122.0.8.0","122.0.15.255","2046822400","2046824447","KR","Korea, Republic of"
"122.0.16.0","122.0.31.255","2046824448","2046828543","MY","Malaysia"
"122.0.32.0","122.0.63.255","2046828544","2046836735","KR","Korea, Republic of"
"122.0.64.0","122.0.255.255","2046836736","2046885887","CN","China"
"122.1.0.0","122.1.255.255","2046885888","2046951423","JP","Japan"
"122.2.0.0","122.3.255.255","2046951424","2047082495","PH","Philippines"
"122.4.0.0","122.8.255.255","2047082496","2047410175","CN","China"
"122.9.0.0","122.10.63.255","2047410176","2047492095","HK","Hong Kong"
"122.10.64.0","122.10.79.255","2047492096","2047496191","KR","Korea, Republic of"
"122.10.80.0","122.10.119.255","2047496192","2047506431","HK","Hong Kong"
"122.10.120.0","122.10.127.255","2047506432","2047508479","US","United States"
"122.10.128.0","122.11.127.255","2047508480","2047574015","CN","China"
"122.11.128.0","122.11.255.255","2047574016","2047606783","SG","Singapore"
"122.12.0.0","122.14.128.255","2047606784","2047770879","CN","China"
"122.14.129.0","122.14.138.0","2047770880","2047773184","HK","Hong Kong"
"122.14.138.1","122.14.255.255","2047773185","2047803391","CN","China"
"122.15.0.0","122.15.255.255","2047803392","2047868927","IN","India"
"122.16.0.0","122.31.255.255","2047868928","2048917503","JP","Japan"
"122.32.0.0","122.47.255.255","2048917504","2049966079","KR","Korea, Republic of"
"122.48.0.0","122.49.63.255","2049966080","2050047999","CN","China"
"122.49.64.0","122.49.127.255","2050048000","2050064383","KR","Korea, Republic of"
"122.49.128.0","122.49.191.255","2050064384","2050080767","AU","Australia"
"122.49.192.0","122.49.199.255","2050080768","2050082815","JP","Japan"
"122.49.200.0","122.49.207.255","2050082816","2050084863","AU","Australia"
"122.49.208.0","122.49.223.255","2050084864","2050088959","PH","Philippines"
"122.49.224.0","122.49.231.255","2050088960","2050091007","ID","Indonesia"
"122.49.232.0","122.49.255.255","2050091008","2050097151","JP","Japan"
"122.50.8.0","122.50.15.255","2050099200","2050101247","SG","Singapore"
"122.50.16.0","122.50.127.255","2050101248","2050129919","JP","Japan"
"122.50.128.0","122.50.255.255","2050129920","2050162687","IN","India"
"122.51.0.0","122.51.255.255","2050162688","2050228223","CN","China"
"122.52.0.0","122.55.255.255","2050228224","2050490367","PH","Philippines"
"122.56.0.0","122.56.26.127","2050490368","2050497151","NZ","New Zealand"
"122.56.26.128","122.56.26.255","2050497152","2050497279","AU","Australia"
