"223.0.0.0","223.15.255.255","3741319168","3742367743","CN","China"
"223.16.0.0","223.19.255.255","3742367744","3742629887","HK","Hong Kong"
"223.20.0.0","223.21.255.255","3742629888","3742760959","CN","China"
"223.22.0.0","223.23.255.255","3742760960","3742892031","TW","Taiwan"
"223.24.0.0","223.24.255.255","3742892032","3742957567","TH","Thailand"
"223.25.0.0","223.25.63.255","3742957568","3742973951","PH","Philippines"
"223.25.64.0","223.25.95.255","3742973952","3742982143","SG","Singapore"
"223.25.96.0","223.25.111.255","3742982144","3742986239","ID","Indonesia"
"223.25.112.0","223.25.119.255","3742986240","3742988287","AU","Australia"
"223.25.120.0","223.25.127.255","3742988288","3742990335","VU","Vanuatu"
"223.25.128.0","223.25.191.255","3742990336","3743006719","JP","Japan"
"223.25.192.0","223.25.223.255","3743006720","3743014911","TH","Thailand"
"223.25.224.0","223.25.231.255","3743014912","3743016959","AU","Australia"
"223.25.232.0","223.25.239.255","3743016960","3743019007","SG","Singapore"
"223.25.240.0","223.25.251.255","3743019008","3743022079","MY","Malaysia"
"223.25.252.0","223.25.255.255","3743022080","3743023103","BD","Bangladesh"
"223.26.0.0","223.26.15.255","3743023104","3743027199","TW","Taiwan"
"223.26.32.0","223.26.47.255","3743031296","3743035391","IN","India"
"223.26.48.0","223.26.63.255","3743035392","3743039487","HK","Hong Kong"
"223.26.64.0","223.26.127.255","3743039488","3743055871","TW","Taiwan"
"223.26.128.0","223.26.255.255","3743055872","3743088639","KR","Korea, Republic of"
"223.27.0.0","223.27.19.143","3743088640","3743093647","AU","Australia"
"223.27.19.144","223.27.19.144","3743093648","3743093648","NZ","New Zealand"
"223.27.19.145","223.27.31.255","3743093649","3743096831","AU","Australia"
"223.27.32.0","223.27.63.255","3743096832","3743105023","TW","Taiwan"
"223.27.64.0","223.27.67.255","3743105024","3743106047","AU","Australia"
"223.27.68.0","223.27.79.255","3743106048","3743109119","JP","Japan"
"223.27.80.0","223.27.95.255","3743109120","3743113215","BD","Bangladesh"
"223.27.96.0","223.27.103.255","3743113216","3743115263","AU","Australia"
"223.27.104.0","223.27.111.255","3743115264","3743117311","VN","Vietnam"
"223.27.112.0","223.27.115.255","3743117312","3743118335","BD","Bangladesh"
"223.27.116.0","223.27.119.255","3743118336","3743119359","JP","Japan"
"223.27.120.0","223.27.123.255","3743119360","3743120383","IN","India"
"223.27.124.0","223.27.127.255","3743120384","3743121407","JP","Japan"
"223.27.128.0","223.27.143.255","3743121408","3743125503","MY","Malaysia"
"223.27.144.0","223.27.159.255","3743125504","3743129599","ID","Indonesia"
"223.27.160.0","223.27.163.255","3743129600","3743130623","HK","Hong Kong"
"223.27.164.0","223.27.164.255","3743130624","3743130879","SG","Singapore"
"223.27.165.0","223.27.165.255","3743130880","3743131135","HK","Hong Kong"
"223.27.166.0","223.27.175.255","3743131136","3743133695","SG","Singapore"
"223.27.176.0","223.27.179.255","3743133696","3743134719","AU","Australia"
"223.27.180.0","223.27.183.255","3743134720","3743135743","JP","Japan"
"223.27.184.0","223.27.187.255","3743135744","3743136767","CN","China"
"223.27.188.0","223.27.191.255","3743136768","3743137791","MY","Malaysia"
"223.27.192.0","223.27.255.255","3743137792","3743154175","TH","Thailand"
"223.28.0.0","223.28.127.255","3743154176","3743186943","MY","Malaysia"
"223.28.128.0","223.28.255.255","3743186944","3743219711","KR","Korea, Republic of"
"223.29.0.0","223.29.127.255","3743219712","3743252479","JP","Japan"
"223.29.128.0","223.29.175.255","3743252480","3743264767","NC","New Caledonia"
"223.29.176.0","223.29.191.255","3743264768","3743268863","JP","Japan"
"223.29.192.0","223.29.207.255","3743268864","3743272959","IN","India"
"223.29.208.0","223.29.211.255","3743272960","3743273983","CN","China"
"223.29.212.0","223.29.215.255","3743273984","3743275007","BD","Bangladesh"
"223.29.216.0","223.29.219.255","3743275008","3743276031","HK","Hong Kong"
"223.29.220.0","223.29.223.255","3743276032","3743277055","IN","India"
"223.29.224.0","223.29.239.255","3743277056","3743281151","PK","Pakistan"
"223.29.240.0","223.29.243.255","3743281152","3743282175","AU","Australia"
"223.29.244.0","223.29.247.255","3743282176","3743283199","JP","Japan"
"223.29.248.0","223.29.251.255","3743283200","3743284223","HK","Hong Kong"
"223.29.252.0","223.29.255.255","3743284224","3743285247","CN","China"
"223.30.0.0","223.31.255.255","3743285248","3743416319","IN","India"
"223.32.0.0","223.63.255.255","3743416320","3745513471","KR","Korea, Republic of"
"223.64.0.0","223.117.255.255","3745513472","3749052415","CN","China"
"223.118.0.0","223.119.255.255","3749052416","3749183487","HK","Hong Kong"
"223.120.0.0","223.129.255.255","3749183488","3749838847","CN","China"
"223.130.0.0","223.130.3.255","3749838848","3749839871","SG","Singapore"
"223.130.4.0","223.130.7.255","3749839872","3749840895","IN","India"
"223.130.8.0","223.130.11.255","3749840896","3749841919","CN","China"
"223.130.12.0","223.130.15.255","3749841920","3749842943","AU","Australia"
"223.130.16.0","223.130.19.255","3749842944","3749843967","PH","Philippines"
"223.130.24.0","223.130.27.255","3749844992","3749846015","AU","Australia"
"223.130.28.0","223.130.31.255","3749846016","3749847039","IN","India"
"223.130.32.0","223.130.63.255","3749847040","3749855231","HK","Hong Kong"
"223.130.64.0","223.131.255.255","3749855232","3749969919","KR","Korea, Republic of"
"223.132.0.0","223.135.255.255","3749969920","3750232063","JP","Japan"
"223.136.0.0","223.136.95.255","3750232064","3750256639","TW","Taiwan"
"223.136.96.0","223.136.111.255","3750256640","3750260735","CN","China"
"223.136.112.0","223.143.255.255","3750260736","3750756351","TW","Taiwan"
"223.144.0.0","223.163.255.255","3750756352","3752067071","CN","China"
"223.164.0.0","223.164.255.255","3752067072","3752132607","ID","Indonesia"
"223.165.0.0","223.165.3.255","3752132608","3752133631","BD","Bangladesh"
"223.165.4.0","223.165.7.255","3752133632","3752134655","ID","Indonesia"
"223.165.8.0","223.165.15.255","3752134656","3752136703","TW","Taiwan"
"223.165.16.0","223.165.19.255","3752136704","3752137727","NZ","New Zealand"
"223.165.20.0","223.165.23.255","3752137728","3752138751","JP","Japan"
"223.165.24.0","223.165.31.255","3752138752","3752140799","IN","India"
"223.165.32.0","223.165.63.255","3752140800","3752148991","JP","Japan"
"223.165.64.0","223.165.79.255","3752148992","3752153087","NZ","New Zealand"
"223.165.80.0","223.165.95.255","3752153088","3752157183","JP","Japan"
"223.165.96.0","223.165.127.255","3752157184","3752165375","AU","Australia"
"223.165.128.0","223.165.255.255","3752165376","3752198143","KR","Korea, Republic of"
"223.166.0.0","223.167.255.255","3752198144","3752329215","CN","China"
"223.168.0.0","223.175.255.255","3752329216","3752853503","KR","Korea, Republic of"
"223.176.0.0","223.191.255.255","3752853504","3753902079","IN","India"
"223.192.0.0","223.193.255.255","3753902080","3754033151","CN","China"
"223.194.0.0","223.195.255.255","3754033152","3754164223","KR","Korea, Republic of"
"223.196.0.0","223.196.255.255","3754164224","3754229759","IN","India"
"223.197.0.0","223.197.255.255","3754229760","3754295295","HK","Hong Kong"
"223.198.0.0","223.199.255.255","3754295296","3754426367","CN","China"
"223.200.0.0","223.200.255.255","3754426368","3754491903","TW","Taiwan"
"223.201.0.0","223.203.255.255","3754491904","3754688511","CN","China"
"223.204.0.0","223.207.255.255","3754688512","3754950655","TH","Thailand"
"223.208.0.0","223.215.255.255","3754950656","3755474943","CN","China"
"223.216.0.0","223.219.255.255","3755474944","3755737087","JP","Japan"
"223.220.0.0","223.221.255.255","3755737088","3755868159","CN","China"
"223.222.0.0","223.222.255.255","3755868160","3755933695","KR","Korea, Republic of"
"223.223.0.0","223.223.127.255","3755933696","3755966463","JP","Japan"
"223.223.128.0","223.223.159.255","3755966464","3755974655","IN","India"
"223.223.160.0","223.223.167.255","3755974656","3755976703","JP","Japan"
"223.223.168.0","223.223.175.255","3755976704","3755978751","KH","Cambodia"
"223.223.176.0","223.223.207.255","3755978752","3755986943","CN","China"
"223.223.208.0","223.223.215.255","3755986944","3755988991","JP","Japan"
"223.223.216.0","223.223.219.255","3755988992","3755990015","HK","Hong Kong"
"223.223.220.0","223.223.223.255","3755990016","3755991039","SG","Singapore"
"223.223.224.0","223.223.255.255","3755991040","3755999231","JP","Japan"
"223.224.0.0","223.239.255.255","3755999232","3757047807","IN","India"
"223.240.0.0","223.251.255.255","3757047808","3757834239","CN","China"
"223.252.0.0","223.252.127.255","3757834240","3757867007","AU","Australia"
"223.252.128.0","223.252.161.63","3757867008","3757875519","CN","China"
"223.252.161.64","223.252.161.127","3757875520","3757875583","HK","Hong Kong"
"223.252.161.128","223.252.255.255","3757875584","3757899775","CN","China"
"223.253.0.0","223.253.255.255","3757899776","3757965311","KR","Korea, Republic of"
"223.254.0.0","223.255.127.255","3757965312","3758063615","CN","China"
"223.255.128.0","223.255.191.255","3758063616","3758079999","HK","Hong Kong"
"223.255.192.0","223.255.223.255","3758080000","3758088191","KR","Korea, Republic of"
"223.255.224.0","223.255.231.255","3758088192","3758090239","ID","Indonesia"
"223.255.232.0","223.255.235.255","3758090240","3758091263","AU","Australia"
"223.255.236.0","223.255.239.255","3758091264","3758092287","CN","China"
"223.255.240.0","223.255.243.255","3758092288","3758093311","HK","Hong Kong"
"223.255.244.0","223.255.247.255","3758093312","3758094335","IN","India"
"223.255.248.0","223.255.251.255","3758094336","3758095359","HK","Hong Kong"
"223.255.252.0","223.255.253.255","3758095360","3758095871","CN","China"
"223.255.254.0","223.255.254.255","3758095872","3758096127","SG","Singapore"
"223.255.255.0","223.255.255.255","3758096128","3758096383","AU","Australia"
