"124.0.0.0","124.3.255.255","2080374784","2080636927","KR","Korea, Republic of"
"124.4.0.0","124.4.255.255","2080636928","2080702463","IN","India"
"124.5.0.0","124.5.255.255","2080702464","2080767999","KR","Korea, Republic of"
"124.6.0.0","124.6.31.255","2080768000","2080776191","TW","Taiwan"
"124.6.32.0","124.6.35.255","2080776192","2080777215","HK","Hong Kong"
"124.6.36.0","124.6.39.255","2080777216","2080778239","GB","United Kingdom"
"124.6.40.0","124.6.47.255","2080778240","2080780287","US","United States"
"124.6.48.0","124.6.49.255","2080780288","2080780799","ID","Indonesia"
"124.6.50.0","124.6.51.255","2080780800","2080781311","MY","Malaysia"
"124.6.52.0","124.6.53.255","2080781312","2080781823","JP","Japan"
"124.6.54.0","124.6.63.255","2080781824","2080784383","SG","Singapore"
"124.6.64.0","124.6.127.255","2080784384","2080800767","CN","China"
"124.6.128.0","124.6.191.255","2080800768","2080817151","PH","Philippines"
"124.6.192.0","124.6.223.255","2080817152","2080825343","NZ","New Zealand"
"124.6.224.0","124.6.239.255","2080825344","2080829439","BD","Bangladesh"
"124.6.240.0","124.6.255.255","2080829440","2080833535","LK","Sri Lanka"
"124.7.0.0","124.7.255.255","2080833536","2080899071","IN","India"
"124.8.0.0","124.12.255.255","2080899072","2081226751","TW","Taiwan"
"124.13.0.0","124.13.255.255","2081226752","2081292287","MY","Malaysia"
"124.14.0.0","124.17.255.255","2081292288","2081554431","CN","China"
"124.18.0.0","124.18.255.255","2081554432","2081619967","JP","Japan"
"124.19.0.0","124.19.127.255","2081619968","2081652735","AU","Australia"
"124.19.128.0","124.19.255.255","2081652736","2081685503","PH","Philippines"
"124.20.0.0","124.23.255.255","2081685504","2081947647","CN","China"
"124.24.0.0","124.27.255.255","2081947648","2082209791","JP","Japan"
"124.28.0.0","124.28.191.255","2082209792","2082258943","KR","Korea, Republic of"
"124.28.192.0","124.29.127.255","2082258944","2082308095","CN","China"
"124.29.128.0","124.29.191.255","2082308096","2082324479","TW","Taiwan"
"124.29.192.0","124.29.255.255","2082324480","2082340863","PK","Pakistan"
"124.30.0.0","124.30.255.255","2082340864","2082406399","IN","India"
"124.31.0.0","124.31.255.255","2082406400","2082471935","CN","China"
"124.32.0.0","124.40.42.255","2082471936","2083007231","JP","Japan"
"124.40.43.0","124.40.43.255","2083007232","2083007487","US","United States"
